bill_number,bill_type,congress,full_name_display,bioguide_id,person_id
736,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
740,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
743,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
744,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
749,s,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
754,s,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
757,s,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
758,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
769,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
773,s,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
773,s,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
779,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
779,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
787,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
792,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
793,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
799,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
802,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
808,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
818,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
819,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
833,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
834,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
837,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
844,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
866,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
868,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
877,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
882,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
884,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
889,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
892,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
901,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
910,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
915,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
919,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
919,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
921,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
924,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
926,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
926,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
936,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
937,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
937,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
937,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
942,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
950,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
962,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
968,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
973,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
976,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
979,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
979,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
981,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
987,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
997,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
998,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
1008,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
1012,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
1020,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
1024,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
1025,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
1034,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
1061,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
1061,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
1061,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
1062,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
1068,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
1071,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
694,S,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
697,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
697,S,117,"Schumer, Charles Ellis (D-NY-2)",S000148,51231
701,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
702,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
710,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
727,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
735,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
736,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
736,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
737,S,117,"Daines, Steven David (R-MT)",D000618,198810
738,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
738,S,117,"Cantwell, Maria Ellen (D-WA-1)",C000127,51160
740,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
743,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
745,S,117,"Reed, John Francis (D-RI-1)",R000122,51223
749,S,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
749,S,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
754,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
754,S,117,"Sullivan, Daniel Scott (R-AK)",S001198,221840
754,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
759,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
763,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
764,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
766,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
771,s,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
773,s,117,"Daines, Steven David (R-MT)",D000618,198810
773,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
773,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
773,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
779,S,117,"Reed, John Francis (D-RI-1)",R000122,51223
784,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
788,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
792,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
796,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
800,S,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
809,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
815,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
827,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
828,s,117,"Sinema, Kyrsten Lea (D-AZ-1)",S001191,198919
833,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
834,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
839,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
839,s,117,"Sasse, Benjamin Eric (R-NE-1)",S001197,12801
843,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
844,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
846,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
848,S,117,"Cornyn, John, III (R-TX-1)",C001056,51170
864,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
864,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
864,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
864,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
865,s,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
870,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
872,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
874,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
876,s,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
877,S,117,"Sanders, Bernard (I-VT)",S000033,51605
885,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
887,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
898,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
903,S,117,"Rounds, Marion Michael (R-SD)",R000605,221844
904,S,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
907,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
908,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
909,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
910,S,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
910,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
912,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
913,S,117,"Reed, John Francis (D-RI-1)",R000122,51223
919,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
924,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
926,S,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
937,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
937,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
937,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
942,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
942,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
942,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
942,S,117,"Shaheen, Cynthia Jeanne Bowers (D-NH-2)",S001181,66834
943,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
951,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
962,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
963,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
967,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
968,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
971,S,117,"Sasse, Benjamin Eric (R-NE-1)",S001197,12801
1378,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1382,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
1382,S,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
1385,S,117,"Sanders, Bernard (I-VT)",S000033,51605
1385,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
1404,S,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
1404,S,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
1404,S,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
1404,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
1408,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
1417,S,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
1428,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1429,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1431,S,117,"Daines, Steven David (R-MT)",D000618,198810
1435,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
1437,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
1441,S,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
1443,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
1451,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
1452,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
1453,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
1455,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
1475,S,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
1478,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1479,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1486,s,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
1486,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
1488,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
1489,s,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
1501,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
1502,S,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
1511,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1512,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
1512,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
1512,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1513,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
1520,S,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
1520,S,117,"Shaheen, Cynthia Jeanne Bowers (D-NH-2)",S001181,66834
1522,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
1530,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
1535,s,117,"Sanders, Bernard (I-VT)",S000033,51605
1542,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
1542,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
1550,S,117,"Sullivan, Daniel Scott (R-AK)",S001198,221840
1555,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
1566,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
1567,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
1568,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
1568,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
1574,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
1574,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
1574,S,117,"Thune, John Randolph (R-SD)",T000250,51242
1588,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
1590,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
1595,S,117,"Tuberville, Thomas Hawley (R-AL-1)",T000278,374701
1596,s,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
1596,s,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1596,s,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
1599,S,117,"Daines, Steven David (R-MT)",D000618,198810
1613,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
1613,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
1636,S,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
1642,S,117,"Cornyn, John, III (R-TX-1)",C001056,51170
1649,S,117,"Rounds, Marion Michael (R-SD)",R000605,221844
1658,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
1670,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
1671,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
1685,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
1692,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
1696,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1711,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
1712,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1720,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
1724,S,117,"Cornyn, John, III (R-TX-1)",C001056,51170
1734,S,117,"Cantwell, Maria Ellen (D-WA-1)",C000127,51160
1735,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
1737,S,117,"Graham, Lindsey Olin (R-SC-2)",G000359,51186
1748,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1749,S,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
1751,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
1762,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
1764,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
1767,s,117,"Daines, Steven David (R-MT)",D000618,198810
1770,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
1771,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
1777,S,117,"Paul, Randal Howard (R-KY-1)",P000603,151828
1856,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
1856,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
1864,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
1864,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
1872,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
1872,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
1873,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
1873,s,117,"Lankford, James Paul (R-OK-1)",L000575,151793
1873,s,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
1898,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
1898,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
1907,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
1912,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
1912,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
1913,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
1917,S,117,"Cassidy, William (R-LA-2)",C001075,66858
1920,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
1932,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
1941,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
1945,s,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
1947,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
1956,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
1975,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
1986,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
1996,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2001,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
2003,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
2011,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
2011,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
2012,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2013,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
2013,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2014,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2015,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2032,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2032,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2032,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
2035,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
2047,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
2052,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
2060,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
2065,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
2069,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
2075,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
2081,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2081,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
2086,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
2090,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2108,s,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
2115,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
2120,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
2123,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2130,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2130,s,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2139,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2144,S,117,"Cassidy, William (R-LA-2)",C001075,66858
2172,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
2178,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2182,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
2186,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
2190,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
2190,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
2202,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
2211,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
2214,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2215,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
2215,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2215,s,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
2224,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2232,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2233,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
2238,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
2239,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
2256,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
2256,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
2261,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
2265,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
2266,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2269,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
2275,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2277,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
2280,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2283,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
2284,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
2287,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2288,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2288,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
2295,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
726,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
727,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
733,S,117,"Cassidy, William (R-LA-2)",C001075,66858
735,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
736,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
736,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
745,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
747,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
749,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
749,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
753,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
753,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
754,s,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
754,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
754,s,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
758,S,117,"Cassidy, William (R-LA-2)",C001075,66858
763,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
766,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
774,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
792,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
793,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
799,S,117,"Cassidy, William (R-LA-2)",C001075,66858
801,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
802,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
809,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
810,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
815,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
821,s,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
833,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
836,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
853,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
864,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
864,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
866,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
868,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
868,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
870,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
877,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
888,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
889,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
898,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
904,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
904,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
910,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
914,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
921,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
922,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
927,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
